step,vid,lat_ms,ade,fde,acc_0.5m,acc_1.0m,acc_2.0m,prec_0.5m,prec_1.0m,prec_2.0m,gt_frames
8616,430,2.43,12.1009,29.6248,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8617,426,2.61,83.1895,104.2682,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8618,427,2.65,32.8440,61.1154,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
8618,434,2.61,9.6297,16.1895,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8619,421,2.62,7.7496,2.5474,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8624,422,2.54,86.6861,110.2494,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8624,429,2.80,7.9031,2.1819,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8624,437,2.52,147.7766,237.0548,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8627,431,2.61,11.1007,17.7385,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8628,436,2.67,13.1270,47.9917,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8629,424,2.83,6.7170,7.7923,0.0000,0.0000,0.1000,0.0000,0.0000,0.1000,20
8631,425,2.50,70.1626,104.3511,0.0000,0.0500,0.0500,0.0000,0.0500,0.0500,20
8631,428,2.64,135.8185,222.6109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8631,432,2.63,139.3835,226.1858,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8632,438,2.63,6.2189,11.9597,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
8633,420,2.62,18.7991,56.3941,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8634,418,2.66,110.2469,147.0972,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8635,433,2.72,13.2375,25.5108,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8640,435,2.45,11.7970,35.5710,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8641,430,2.44,13.4658,31.7670,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8643,427,2.86,61.5866,95.6226,0.0000,0.0500,0.0500,0.0000,0.0500,0.0500,20
8643,434,3.46,10.9325,18.0538,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8644,421,3.20,8.3483,21.3889,0.0000,0.0500,0.0500,0.0000,0.0500,0.0500,20
8647,439,3.25,15.4610,62.4953,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
8649,429,3.04,17.5174,38.2208,0.0000,0.1000,0.2000,0.0000,0.1000,0.2000,20
8649,437,2.82,148.4669,237.3156,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8652,431,2.94,12.1867,18.8583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8653,436,2.66,15.1249,50.4618,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8654,424,2.55,10.8450,33.3249,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8656,428,2.56,136.6096,218.5027,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8656,432,2.49,140.5568,227.2346,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8657,438,2.48,7.2641,13.3223,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
8658,420,2.47,33.4679,81.1756,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
8658,440,2.62,192.5360,304.8747,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8659,418,2.53,91.3737,123.4855,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8660,433,2.47,8.1047,5.5136,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8661,441,2.55,163.4048,261.3827,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8665,435,2.53,13.4685,38.9878,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8666,430,2.48,4.6702,2.2067,0.0000,0.0500,0.2000,0.0000,0.0500,0.2000,20
8668,434,2.48,12.2149,19.9313,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8669,421,2.51,14.6106,45.1183,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8672,439,2.50,16.8174,63.6982,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
8674,429,2.50,39.3063,71.1709,0.0000,0.0000,0.1000,0.0000,0.0000,0.1000,20
8674,437,2.45,148.9610,237.2881,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8677,431,2.53,5.6094,6.8611,0.0000,0.0500,0.2000,0.0000,0.0500,0.2000,20
8678,436,2.45,12.2908,19.7024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8679,424,2.51,21.6756,59.0648,0.0500,0.0500,0.0500,0.0500,0.0500,0.0500,20
8681,428,2.50,133.3844,194.5484,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8681,432,2.45,135.7257,222.3087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8682,438,2.45,8.2656,14.4245,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8683,440,2.45,187.0792,262.9351,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8685,433,2.46,20.1972,44.8214,0.0500,0.1500,0.2500,0.0500,0.1500,0.2500,20
8686,441,2.45,164.5980,262.5118,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8690,435,2.53,13.0192,19.5459,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8691,430,2.46,10.4903,29.6611,0.0500,0.0500,0.1000,0.0500,0.0500,0.1000,20
8693,434,2.47,7.1245,14.4826,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
8694,421,2.46,26.2087,68.6757,0.0500,0.0500,0.0500,0.0500,0.0500,0.0500,20
8697,439,2.49,17.0350,47.8522,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8699,429,2.50,68.6602,104.7611,0.0000,0.0500,0.0500,0.0000,0.0500,0.0500,20
8699,437,2.45,149.3736,237.0695,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8702,431,2.57,9.0167,31.7008,0.0000,0.0000,0.1000,0.0000,0.0000,0.1000,20
8703,436,2.49,9.6648,11.8344,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
8704,424,2.53,39.4199,85.2054,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8706,428,2.49,125.0622,170.6194,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8706,432,2.45,136.8874,223.3532,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8707,438,2.47,9.2248,15.4045,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8708,440,2.50,172.5817,221.0551,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8710,433,2.43,42.3230,76.7211,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
8710,442,2.52,170.9077,273.4889,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8711,441,2.65,165.9839,263.8112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8715,435,2.48,6.8459,16.3678,0.0500,0.1000,0.2000,0.0500,0.1000,0.2000,20
8716,430,2.46,23.1782,57.1253,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8718,434,2.46,7.0942,1.9920,0.0000,0.0000,0.1000,0.0000,0.0000,0.1000,20
8719,421,2.44,48.5911,98.3768,0.0000,0.0500,0.0500,0.0000,0.0500,0.0500,20
8722,439,2.46,10.2460,13.2622,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8724,437,2.49,149.3405,236.7479,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8727,431,2.49,18.2179,56.3678,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
8728,436,2.44,24.9070,52.0515,0.0000,0.0500,0.2500,0.0000,0.0500,0.2500,20
8731,428,2.48,111.2475,146.6965,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8731,432,2.44,134.8349,200.4369,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8732,438,2.44,10.1262,16.3118,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8733,440,2.43,149.1620,179.3468,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8735,442,2.42,172.1492,274.5878,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8736,441,2.45,166.9847,258.6410,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8740,435,2.52,19.1568,45.6190,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
8741,430,2.49,42.1588,85.0276,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
8743,434,2.46,8.0258,22.5173,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
8747,439,2.51,13.1952,21.8039,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
8749,437,2.51,148.8641,236.2268,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8752,431,2.53,33.1442,81.0967,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
8753,436,2.49,48.8763,84.6510,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
8756,428,2.48,92.2005,122.7565,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8756,432,2.45,127.8423,176.5571,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8757,438,2.44,11.0625,17.0362,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8758,440,2.44,116.8220,137.7012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8760,442,2.46,173.2695,274.3060,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8761,441,2.45,162.6178,226.9012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8765,435,2.49,38.4859,75.3093,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
8768,434,2.50,14.8277,47.2558,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
8772,439,2.47,31.4538,56.5082,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
8774,437,2.50,139.9729,210.7990,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8781,432,2.50,115.4269,152.6370,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8782,438,2.50,6.5346,12.9573,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
8785,442,2.47,169.6673,240.1852,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8786,441,2.51,151.4119,195.2311,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8790,435,2.48,64.7445,105.4894,0.0000,0.0500,0.0500,0.0000,0.0500,0.0500,20
8793,434,2.49,27.5124,72.2225,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
8797,439,2.50,64.7944,100.0814,0.0000,0.0500,0.0500,0.0000,0.0500,0.0500,20
8799,437,2.52,132.8662,184.9971,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8806,432,2.57,97.4546,128.7381,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8807,438,2.49,7.4856,13.9856,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
8810,442,2.47,158.7005,206.0757,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8811,441,2.48,125.6689,155.6729,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8818,434,2.55,46.0934,97.2939,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
8820,443,2.47,182.7372,292.7444,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8824,437,2.48,120.7101,159.4969,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8832,438,2.57,8.5134,15.1631,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8835,442,2.50,140.4959,172.0762,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8836,441,2.50,100.9396,123.9756,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8845,443,2.48,182.3228,278.8786,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8849,437,2.47,103.1976,134.1265,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8857,438,2.50,7.5149,7.8173,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
8859,444,2.44,10.8914,47.9105,0.0500,0.1000,0.2000,0.0500,0.1000,0.2000,20
8860,442,2.45,106.4347,129.5963,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8870,443,2.48,174.8981,240.4319,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8872,445,2.44,6.8645,13.3907,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
8874,437,2.50,81.0084,109.0684,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8881,446,2.49,16.9380,67.7305,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
8882,438,2.45,10.4553,30.9960,0.0000,0.0500,0.0500,0.0000,0.0500,0.0500,20
8884,444,2.44,12.4726,50.0102,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
8885,447,2.44,186.7233,300.7448,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8895,443,2.51,159.7760,202.4682,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8895,448,2.47,6.8158,13.3639,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
8897,445,2.46,7.8870,14.5545,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
8906,446,2.50,18.6853,69.9210,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8906,449,2.51,16.8513,67.5290,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
8907,438,2.49,18.9649,54.5109,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
8909,444,2.45,14.0792,52.5797,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8910,447,2.45,187.2509,285.9158,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8920,443,2.49,137.0136,164.8981,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8920,448,2.44,7.8328,14.3913,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
8920,450,2.42,15.3777,63.1296,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
8922,445,2.43,8.9376,15.6552,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8931,446,2.51,18.3593,48.0684,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8931,449,2.46,18.5943,70.3092,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8932,438,2.80,36.5878,83.9762,0.0000,0.0500,0.2000,0.0000,0.0500,0.2000,20
8934,444,2.48,15.7003,52.5198,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8935,447,2.45,180.0233,246.2349,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8945,443,2.49,106.4564,127.6401,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8945,448,2.45,8.6522,15.1017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8945,450,2.45,17.2863,65.8094,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8947,445,2.50,10.0945,17.0826,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8956,446,2.51,10.3488,12.4612,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8956,449,2.44,18.4900,48.8897,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8959,444,2.68,12.4601,20.5313,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8960,447,2.56,164.1659,206.5619,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8970,448,2.56,9.5545,15.7857,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8970,450,2.44,19.2646,68.9895,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8972,445,2.48,11.0807,17.9263,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8974,451,2.43,134.5572,220.7601,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8981,446,2.49,14.5658,23.4866,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8981,449,2.53,10.7468,13.1730,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8984,444,2.52,9.6460,11.7639,0.0500,0.0500,0.0500,0.0500,0.0500,0.0500,20
8985,447,2.61,139.8023,166.9816,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8991,452,2.46,19.1202,74.3591,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
8995,448,2.48,10.9977,18.1003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8995,450,2.45,16.7358,35.5397,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8997,445,2.62,12.1071,18.8590,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8999,451,2.62,135.2865,221.3425,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
9006,446,2.49,35.0447,59.7573,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
9006,449,2.44,14.1441,22.6258,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
9009,444,2.43,25.5970,52.4011,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
9010,447,2.43,107.0976,127.5533,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
9013,453,2.60,29.4854,98.9516,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
9016,452,2.44,21.0730,77.1892,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
9020,448,2.43,12.1241,19.3947,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
9020,450,2.42,6.2423,0.3584,0.3000,0.3500,0.3500,0.3000,0.3500,0.3500,20
9022,445,2.53,6.6301,5.7202,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
9024,451,2.47,135.5950,221.8384,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
9031,446,2.54,72.6078,105.6707,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
9031,449,2.46,34.8341,58.6026,0.0000,0.0500,0.0500,0.0000,0.0500,0.0500,20
9034,444,2.48,50.3364,85.5210,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
9035,454,2.43,6.8793,13.4396,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
9038,453,2.63,24.8274,56.4344,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
9041,452,2.50,19.3081,46.5296,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
9045,448,2.44,6.9343,13.8034,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
9045,450,2.43,20.2436,35.2518,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
9045,455,2.44,181.8760,291.9595,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
9047,445,2.44,6.9043,19.1222,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
9049,451,2.45,135.8216,222.1478,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
9056,449,2.51,74.3863,105.3487,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
9060,454,2.44,8.0494,14.9509,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
9063,453,2.45,10.4425,13.1745,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
9066,452,2.51,9.2168,9.2905,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
9070,448,2.46,6.5975,3.1756,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
9070,450,2.42,48.4777,79.9511,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
9070,455,2.43,182.4022,283.2669,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
9072,445,2.45,13.0481,43.9138,0.0500,0.0500,0.0500,0.0500,0.0500,0.0500,20
9074,451,2.43,136.5112,222.7474,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
9085,454,2.50,9.1467,16.2080,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
9085,456,2.45,7.0056,13.8338,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
9088,453,2.50,19.5755,30.4992,0.0000,0.0500,0.0500,0.0000,0.0500,0.0500,20
9091,452,2.49,17.0728,28.0306,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
9095,448,2.51,8.7973,27.7201,0.0000,0.0500,0.0500,0.0000,0.0500,0.0500,20
9095,455,2.45,176.5628,245.3060,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
9097,445,2.48,24.9459,68.4278,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
9099,451,2.73,136.8155,223.2945,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
9102,457,2.70,175.1869,280.4648,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
9110,454,2.66,10.1040,16.8856,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
9110,456,2.50,7.9536,14.7029,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
9113,453,2.53,49.2557,73.8706,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
9116,452,2.53,40.2059,65.7303,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
9120,448,2.56,16.8627,52.3666,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
9120,455,3.26,162.5023,207.3849,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
9122,445,2.72,42.4444,92.9990,0.0500,0.0500,0.0500,0.0500,0.0500,0.0500,20
9122,458,2.56,6.4986,12.6835,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
9124,451,2.52,127.7264,194.1877,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
9127,457,2.58,176.2782,281.3828,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
9135,454,2.58,11.1618,17.9924,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
9135,456,2.48,9.0331,15.7751,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
9141,459,2.54,6.9729,13.6896,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
9145,448,2.52,30.7077,77.1378,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
9145,455,2.56,140.6146,169.7840,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
9147,458,2.50,7.6165,14.2018,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
9149,451,2.46,120.6463,171.0401,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
9152,457,2.49,175.2839,260.2205,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
9160,454,2.52,12.3035,19.3960,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
9160,456,2.46,10.0392,16.8336,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
9166,459,2.53,8.0099,14.8222,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
9166,460,2.44,33.7527,79.4663,0.0000,0.0500,0.0500,0.0000,0.0500,0.0500,20
9170,448,2.47,50.4576,102.1694,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
9170,455,2.43,110.7990,132.3335,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
9172,458,2.64,8.4745,15.1334,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
9174,451,2.45,109.2526,147.9944,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
9177,457,2.55,167.1002,224.6786,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
9184,461,2.45,6.4003,15.3823,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
9185,454,2.43,7.1915,14.2579,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
9185,456,2.44,11.0620,17.7276,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
9191,459,2.50,8.8283,14.5288,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
9191,460,2.46,20.1131,32.5524,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
9197,458,2.49,9.6157,16.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
9199,451,2.52,91.8693,124.9415,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
9202,457,2.47,151.4926,189.3184,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
9209,461,2.54,7.5328,16.0378,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
9210,454,2.47,7.6422,6.9403,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
9210,456,2.46,12.1949,19.0658,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
9215,462,2.47,132.3427,218.5653,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
9216,459,2.43,9.7737,16.3151,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
9216,460,2.41,11.7506,14.9228,0.0000,0.0500,0.0500,0.0000,0.0500,0.0500,20
9222,458,2.48,10.5672,17.2697,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
9227,457,2.51,128.3597,154.0685,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
9234,461,2.58,8.7940,16.8813,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
9235,454,2.46,7.5903,18.0577,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
9235,456,2.46,7.0893,13.8992,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
9236,463,2.46,7.0355,13.6986,0.0000,0.0500,0.1000,0.0000,0.0500,0.1000,20
9240,462,2.49,132.7686,219.0422,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
9241,459,2.50,11.1086,18.3678,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
9241,460,2.44,42.9142,63.0868,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
9247,458,2.55,11.4370,17.7553,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
9248,464,2.46,14.3943,59.4911,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
9252,457,2.43,88.5827,110.0063,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
9256,465,2.48,160.0702,255.5554,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
9259,461,2.47,9.8701,17.9256,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
9260,454,2.42,13.4651,42.9905,0.0000,0.0500,0.0500,0.0000,0.0500,0.0500,20
9260,456,2.40,7.8472,8.8594,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
9261,463,2.41,8.1107,14.8576,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
9265,462,2.48,133.3100,219.6456,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
9266,459,2.49,12.9729,21.3330,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
9272,458,2.50,6.8223,13.5674,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
9273,464,2.50,15.8457,61.0202,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
9280,466,2.44,6.9865,13.5799,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
9281,465,2.49,160.6668,255.9441,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
9284,461,2.43,10.9116,19.0216,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
